"","Protein_Group","Genes","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","[5] HS1.raw.PG.MS2Channel3","[6] HS3.raw.PG.MS2Channel3","[7] HS4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"6024","P52824","DGKQ",41.21850204,35.35544205,NA,77.74821472,123.3587036,NA,84.97978973,-0.24066022544875,4.3239096541726,-0.106614199116761,0.918191255431384,0.947913581926922,-5.83318706616695,"Others"
"6025","Q9NY33","DPP3",NA,99.23690033,NA,NA,51.09218216,NA,NA,-0.239180848464691,1.76432355219847,-0.105430392589296,0.919095755839652,0.948689876442622,-5.83331894539851,"Others"
"6026","Q13418","ILK",NA,16.38285446,81.56951141,22.63840294,20.75473785,NA,73.33802032,0.209452393657654,3.67278244560028,0.104660571441295,0.919684015682591,0.949139544230009,-5.83340391821906,"Others"
"6027","Q96Q89","KIF20B",NA,NA,NA,142.6318359,NA,NA,68.91179657,-0.250930064720951,1.89909939300069,-0.103443841595426,0.920613892026088,0.949941562055789,-5.8335369552965,"Others"
"6028","Q6UWE0","LRSAM1",NA,NA,106.5524597,NA,NA,NA,20.21157074,0.218297659635336,1.59366803741042,0.102872032514889,0.921050939112334,0.950234869001261,-5.83359894132873,"Others"
"6029","O15260","SURF4",316.0337219,359.9959106,352.9144287,273.0185242,238.1675415,366.0855103,352.2798462,0.0469234586825689,8.32231933689107,0.102132632714344,0.921616123380874,0.950460602545379,-5.83367858707541,"Others"
"6030","P46100","ATRX",NA,NA,NA,169.1147308,79.13838959,NA,NA,-0.255549471836352,1.96211226820168,-0.102225304546779,0.921545283965001,0.950460602545379,-5.83366863615194,"Others"
"6031","Q8N428","GALNT16",229.0000153,128.303421,NA,NA,18.52452087,65.64176178,NA,0.266503403454289,3.60081095114791,0.101985970707388,0.921728235078177,0.950460602545379,-5.8336943169781,"Others"
"6032","O75379","VAMP4",NA,NA,1481.725708,1062.536499,NA,146.5770111,143.0270081,0.355332544443669,4.99488708642255,0.100264367072547,0.923044410138637,0.950764852481528,-5.83387727918673,"Others"
"6033","O95684","CEP43",NA,197.307312,NA,NA,89.53804779,NA,NA,-0.258918915453984,2.01886376534698,-0.100866767320098,0.922583842122926,0.950764852481528,-5.83381361263859,"Others"
"6034","P42765","ACAA2",14.97892857,NA,NA,15.87472916,NA,101.7921524,NA,-0.209139302693067,2.10835393266465,-0.100200224925671,0.923093452208308,0.950764852481528,-5.83388403585635,"Others"
"6035","P49840","GSK3A",NA,NA,104.1468582,NA,NA,NA,20.06970024,0.213366188525376,1.58762283092425,0.100912948694242,0.922548535251944,0.950764852481528,-5.83380871612819,"Others"
"6036","Q6AI12","ANKRD40",52.05817795,NA,NA,191.8941956,540.7216797,NA,NA,0.303156281321256,3.20036816688509,0.100653137005291,0.922747170549813,0.950764852481528,-5.83383623432475,"Others"
"6037","Q7L576","CYFIP1",143.8524933,518.3078003,462.2032471,372.6534119,361.8449402,432.9710693,276.949646,-0.0611284028018169,8.42618419565072,-0.100256248889825,0.923050617152598,0.950764852481528,-5.8338781345862,"Others"
"6038","Q9Y2J0","RPH3A",11.88311481,170.7837067,15.72141171,NA,27.20410728,NA,151.1154633,-0.228414538236661,3.89176286527728,-0.101056619969152,0.922438696003029,0.950764852481528,-5.83379346869024,"Others"
"6039","P55884","EIF3B",297.3914795,172.5275269,256.8450317,12.82568264,259.8776855,34.96675873,223.3303375,-0.136837010818486,6.92357505927451,-0.0994971475237599,0.923631037691175,0.951003546920764,-5.8339578147834,"Others"
"6040","Q9UKB1","FBXW11",NA,NA,NA,216.3391571,96.1412735,NA,NA,-0.259719753559819,2.0522595438438,-0.0996386128810672,0.923522867289462,0.951003546920764,-5.8339430114301,"Others"
"6041","Q14315","FLNC",340.4285583,257.6759338,287.6335754,827.2955322,696.9807129,282.7348938,317.2825928,-0.0621510930071238,8.60102095037011,-0.0991720009322455,0.923879665153292,0.951102075416044,-5.83399175961099,"Others"
"6042","O14686","KMT2D",205.9152222,NA,NA,28.84383583,28.76966667,36.60095215,NA,-0.228091889335708,3.24581792840163,-0.0965065950262194,0.925918145341728,0.952891338450743,-5.8342658482452,"Others"
"6043","O95298","NDUFC2",2508.671143,2212.405762,2527.87915,1684.759277,821.5373535,3682.100586,3180.625732,0.0518030502178242,11.0849987060538,0.0964987302421627,0.925924161160611,0.952891338450743,-5.83426664598016,"Others"
"6044","P35080","PFN2",170.6154327,523.7526855,426.880188,644.28125,401.9724731,282.0870667,485.7054138,0.0578293300712929,8.60856017235217,0.0956604323529895,0.926565409999263,0.953131078116768,-5.83435130391192,"Others"
"6045","P68036","UBE2L3",436.7361145,704.6586914,348.147583,368.5517578,354.3665771,566.0944824,483.9321289,-0.0438986380891517,8.82233124069339,-0.0956184763814789,0.926597505416181,0.953131078116768,-5.83435552160459,"Others"
"6046","Q15858","SCN9A",238.524826,682.697876,721.5549927,250.6558685,330.1595764,344.3036194,553.8164673,0.0587225621204528,8.67321282057744,0.0955931239557553,0.926616899548799,0.953131078116768,-5.83435806930447,"Others"
"6047","Q06278","AOX1",413.0947571,NA,NA,35.01852417,NA,25.64190865,29.73112106,0.240369729732361,3.36310547418101,0.0951425279520353,0.926961606060483,0.953211722093532,-5.83440323793058,"Others"
"6048","Q6ZNE5","ATG14",39.97333527,NA,2073.552979,NA,NA,NA,2328.714355,0.36515376618613,3.93730508240907,0.0950899251144717,0.927001848403551,0.953211722093532,-5.8344084970712,"Others"
"6049","O14653","GOSR2",196.3908844,NA,95.68292999,259.4969177,11.01565838,82.67456055,159.093399,-0.204137823123926,5.64879347307872,-0.0937989727615358,0.92798952774271,0.953897202883642,-5.83453665529341,"Others"
"6050","Q2M389","WASHC4",454.693512,1415.101563,NA,NA,1038.417236,NA,43.10838318,-0.336606120898789,4.96916702709737,-0.093617167568508,0.92812863396831,0.953897202883642,-5.83455456352757,"Others"
"6051","Q92888","ARHGEF1",NA,NA,369.275116,83.91768646,13.74028397,NA,93.72941589,0.252634071654128,3.62683999218107,0.0938109057023965,0.927980397480511,0.953897202883642,-5.83453547865935,"Others"
"6052","O95372","LYPLA2",61.96415329,574.7108154,506.2559814,871.2078247,232.7186737,401.1159668,395.714386,0.0911714268840296,8.43611592947469,0.0933946293273145,0.928298910328016,0.953914561026096,-5.83457643690145,"Others"
"6053","Q13405","MRPL49",19.25865746,190.1630859,196.9009247,96.7003479,346.6739807,125.5278397,22.40538216,-0.118376962019697,6.5902462722763,-0.092103670435681,0.929286774368811,0.95477192298028,-5.83470230168725,"Others"
"6054","Q13367","AP3B2",NA,NA,181.105957,188.3177643,96.91573334,14.52687836,NA,0.244936840570865,3.663352139784,0.0914345542658336,0.929798846731396,0.955140242454997,-5.83476685113663,"Others"
"6055","Q13873","BMPR2",NA,NA,87.23092651,13.8859396,NA,NA,136.8926697,0.220638742693033,2.49521326679695,0.0911398704473517,0.930024378679536,0.955214138894803,-5.83479513031975,"Others"
"6056","P13987","CD59",103.0732117,NA,NA,NA,NA,NA,48.98942947,-0.205819979210678,1.76357230214343,-0.0906536336362281,0.93039652808148,0.955438574659631,-5.83484159273372,"Others"
"6057","P53667","LIMK1",NA,272.8736572,214.0957489,430.3051147,271.0157166,739.0905151,NA,0.27665702224748,6.03112443265291,0.0903857660840407,0.930601552993687,0.955491341929625,-5.8348670829514,"Others"
"6058","Q9BUE6","ISCA1",NA,NA,32.4535675,54.95455933,177.91185,NA,NA,0.223199608794699,2.62191101206687,0.0900411597129538,0.930865321905489,0.955604396984193,-5.83489976496708,"Others"
"6059","P20338","RAB4A",275.2782898,785.8601074,563.1854858,814.9230957,436.6661377,871.3405151,419.5129395,0.0494172384671749,9.11438539731597,0.088991473080629,0.931668831652422,0.956271408490908,-5.83499854854293,"Others"
"6060","Q8IWU2","LMTK2",NA,NA,245.1780243,NA,NA,NA,100.1220322,-0.234094974390035,2.08621596048236,-0.0883631365027074,0.932149849361794,0.956607246399505,-5.83505712702455,"Others"
"6061","O43301","HSPA12A",81.13925934,32.22164154,NA,NA,NA,NA,234.849411,0.226272143099048,2.75653909672626,0.0867373836954971,0.933394572163456,0.956630613783486,-5.83520677092157,"Others"
"6062","Q86UU1","PHLDB1",545.1377563,308.6712036,252.7304688,96.12832642,99.62984467,511.3622742,372.0887146,-0.0765980100512973,8.02199963663698,-0.0878750875219775,0.932523492240563,0.956630613783486,-5.83510234110168,"Others"
"6063","Q8NC42","RNF149",284.5427551,NA,86.05913544,NA,77.70527649,NA,39.74456024,-0.231936313178996,3.74977296665298,-0.0871491221840539,0.933079314230427,0.956630613783486,-5.83516913419739,"Others"
"6064","Q96RS6","NUDCD1",NA,88.08280182,35.91381073,14.95241833,153.9393768,NA,32.22694778,-0.190230538474967,4.00124413518958,-0.0867261022959405,0.933403210232866,0.956630613783486,-5.83520779964369,"Others"
"6065","Q9BTX1","NDC1",NA,NA,294.4434814,354.9181519,139.6669922,NA,23.22663307,0.258981001743845,4.05954315710445,0.088062942012428,0.932379671518261,0.956630613783486,-5.83508496736244,"Others"
"6066","Q9H330","TMEM245",784.0401001,652.6954956,223.0995941,317.5380249,633.1821899,533.6654663,275.7033691,-0.0547103372949831,8.79655116291865,-0.0869958830098658,0.933196644147361,0.956630613783486,-5.83518316245503,"Others"
"6067","Q9HCS7","XAB2",102.9021683,1171.88623,NA,NA,81.41954041,NA,44.68475342,0.264213869679166,4.11049781312552,0.0874294904246016,0.932864650653147,0.956630613783486,-5.8351434041769,"Others"
"6068","Q9P0S3","ORMDL1",82.72393799,NA,98.84481049,NA,28.24178886,18.7807827,NA,0.198633526918122,3.17216729689818,0.0868028452203648,0.933344449035198,0.956630613783486,-5.83520079901716,"Others"
"6069","P57087","JAM2",873.5838623,108.1533737,387.1022034,258.6957397,85.20156097,599.1842041,714.7481079,-0.0898279618181199,8.32940699285538,-0.086395305029743,0.933656503122462,0.95673254126192,-5.8352379048614,"Others"
"6070","Q6ZTA4","TRIM67",43.57136536,NA,NA,NA,NA,NA,23.23946762,-0.163584056516837,1.43961876548435,-0.0859803159830541,0.93397427375608,0.956742877366012,-5.83527550990039,"Others"
"6071","Q9UPR0","PLCL2",NA,NA,NA,232.9011841,37.5827446,NA,NA,0.210810882526287,1.87709131766095,0.085997989696095,0.933960740152659,0.956742877366012,-5.83527391204522,"Others"
"6072","Q15274","QPRT",159.9987183,NA,72.74326324,123.0327301,NA,187.0258789,141.1896515,0.2203270890757,5.02805455715746,0.0856050928403303,0.934261605536416,0.956879598951082,-5.83530935597147,"Others"
"6073","Q9P016","THYN1",NA,NA,NA,675.9620972,78.37545013,NA,NA,0.247192491479998,2.24479317329351,0.0853696356956586,0.934441915175993,0.956906680467561,-5.8353305193854,"Others"
"6074","Q14692","BMS1",166.6709137,NA,NA,NA,NA,NA,30.02495575,0.19558640891057,1.76354941142465,0.0844594940467512,0.935138927329082,0.957462790427982,-5.83541177808686,"Others"
"6075","P35250","RFC2",NA,NA,NA,73.40716553,NA,NA,16.96647644,0.16526388347186,1.48351503556151,0.0831027063062606,0.936178107540134,0.95836899601516,-5.83553130066477,"Others"
"6076","Q9P244","LRFN1",237.7336426,1831.217651,296.4356689,644.1772461,1022.698608,318.6846619,411.6392212,0.0692153238813553,9.04249100485157,0.0821752265712644,0.936888552996085,0.958938431712089,-5.83561189314562,"Others"
"6077","P48059","LIMS1",NA,NA,232.4944916,NA,NA,NA,91.64253998,-0.211056458048348,2.05726394405953,-0.0806583473733781,0.93805060940713,0.959969843656893,-5.83574175574578,"Others"
"6078","O94966","USP19",NA,164.9548645,NA,NA,68.73225403,NA,NA,-0.197589626589288,1.92834304562761,-0.0801672710379936,0.938426850066809,0.960038917678152,-5.83578328027491,"Others"
"6079","Q96LL9","DNAJC30",NA,NA,NA,508.3311157,174.9369049,NA,NA,-0.238189764250101,2.35019633899027,-0.0803008919034214,0.93832447406693,0.960038917678152,-5.8357720065965,"Others"
"6080","Q96GQ5","RUSF1",NA,51.74853897,69.41526031,37.76425552,NA,185.548996,56.72238541,-0.180940642463598,4.36142861434657,-0.0789971507557806,0.93932341201289,0.960798075544106,-5.83588120361241,"Others"
"6081","Q13217","DNAJC3",NA,NA,NA,249.616333,NA,NA,95.41674042,-0.204736426525232,2.08007834026015,-0.0774210654366668,0.940531179840244,0.961875252002381,-5.83601082951924,"Others"
"6082","Q99497","PARK7",1110.814697,327.0787354,316.5752563,6022.200684,865.2818604,1219.006836,854.3930664,-0.0813029140743193,9.87081116431733,-0.0770111169071763,0.940845354789717,0.962038352751931,-5.83604411866667,"Others"
"6083","Q07002","CDK18",100.7126083,247.5128174,NA,927.6837158,643.1862793,NA,317.6560059,0.238746952672066,6.01882355162556,0.0766650968835858,0.941110545286328,0.962151320259029,-5.83607207932972,"Others"
"6084","P32929","CTH",24.52482796,NA,NA,NA,NA,NA,13.74979782,-0.125750424984328,1.22235037230608,-0.0754390270264171,0.942050272589367,0.962953754969309,-5.83617014209201,"Others"
"6085","O75694","NUP155",98.98278046,86.48888397,NA,432.4266052,13.01887894,50.41004562,165.6702118,-0.161140112696106,5.53262991482484,-0.0743069542863431,0.942918043905343,0.963269814637703,-5.83625928561831,"Others"
"6086","P34913","EPHX2",474.5247498,466.3985901,456.6941223,304.7084351,398.0097656,439.4682312,394.2789001,0.0307341608658547,8.70086289112675,0.0741863272501624,0.943010513489688,0.963269814637703,-5.83626870491079,"Others"
"6087","Q6ZWT7","MBOAT2",154.0553589,1062.584961,240.8662567,186.0678101,353.096283,332.2915344,241.8791351,-0.0583672432851028,8.22422512316096,-0.0740496231287417,0.943115308501517,0.963269814637703,-5.83627936113373,"Others"
"6088","Q8WYL5","SSH1",143.9006805,365.620636,62.03968048,NA,NA,556.8148193,218.5392761,-0.215179303741992,5.51103296669763,-0.0747794041067606,0.942555885189,0.963269814637703,-5.83622224678127,"Others"
"6089","Q9NZT2","OGFR",371.1863708,655.3977661,682.9971313,518.0271606,340.4946289,489.6704102,883.4602661,0.0362941356953215,9.06840052665069,0.0740253336821285,0.943133928497986,0.963269814637703,-5.83628125246766,"Others"
"6090","Q96NL0","RUNDC3B",86.45094299,19.41809654,NA,NA,NA,NA,415.9711914,-0.200723339675261,2.7865689157165,-0.073724077796392,0.943364870810165,0.963347476448016,-5.8363046587237,"Others"
"6091","Q9NZ08","ERAP1",NA,NA,144.2901001,NA,NA,NA,58.77065659,-0.171423680526902,1.8691654397836,-0.0715107514275978,0.945061782361036,0.964921888770855,-5.83647370266774,"Others"
"6092","O75884","RBBP9",80.46923828,112.6164551,NA,245.4488068,484.7400208,79.87641144,NA,0.193109712592873,5.19757761604682,0.0709998597182573,0.94545351658344,0.965163397838545,-5.83651199159084,"Others"
"6093","O14683","TP53I11",181.1143188,103.4879761,NA,NA,NA,113.4777069,19.59908104,-0.18050356214147,3.63133208778403,-0.0691270640546943,0.946889650513732,0.966421942876294,-5.83665000482666,"Others"
"6094","P51674","GPM6A",299.3572388,NA,NA,164.5394592,NA,176.522995,27.24132729,-0.196807623056789,3.98473786494177,-0.0689868810078292,0.946997157081225,0.966421942876294,-5.83666018726018,"Others"
"6095","P46934","NEDD4",40.68503952,NA,NA,485.718689,NA,1058.019897,NA,0.227595880046696,3.47955944852617,0.0682343476053875,0.947574296288552,0.966852263924283,-5.83671449602282,"Others"
"6096","Q86VI3","IQGAP3",NA,NA,NA,201.0195923,NA,NA,75.37240601,-0.170405338519262,1.98761871067633,-0.0671570734704149,0.948400547451745,0.967536582119817,-5.83679120547269,"Others"
"6097","Q5ZPR3","CD276",24.46487617,95.84810638,NA,14.77795029,NA,27.23553276,130.9150391,-0.142320072988857,3.87297597314344,-0.0663670375345006,0.949006535393216,0.967996005184585,-5.83684668679122,"Others"
"6098","Q7Z7F7","MRPL55",NA,16.04826546,NA,29.42874718,NA,NA,147.0136871,-0.148466571347933,2.31835755272381,-0.065488348288033,0.949680566632533,0.968524671021272,-5.83690762379798,"Others"
"6099","Q13564","NAE1",742.2229004,373.3987122,526.9558716,422.9144592,727.2950439,646.3267212,282.5476685,-0.0335625550925069,8.97888038011072,-0.0650612294419968,0.950008220124898,0.968621264192036,-5.83693695150497,"Others"
"6100","Q9Y4G6","TLN2",714.7236328,765.2836304,677.4146118,754.5751343,1117.837158,525.7177124,621.4555664,0.0246128933629688,9.49756369973449,0.064958817665563,0.950086784301563,0.968621264192036,-5.83694395502741,"Others"
"6101","P38435","GGCX",314.0298462,NA,NA,NA,NA,106.7957993,NA,-0.175882872741835,2.15021455079169,-0.0644020678135061,0.950513899884858,0.968685758529461,-5.83698183610846,"Others"
"6102","P42338","PIK3CB",NA,NA,NA,92.51429749,21.70670319,NA,NA,0.135096646364456,1.57888020021489,0.0645383915042975,0.950409316327049,0.968685758529461,-5.83697259079337,"Others"
"6103","Q9HBH1","PDF",422.9612122,1210.255249,1042.481567,85.8502121,486.6001282,591.5294189,393.4725342,-0.0619289362783881,8.88597160756534,-0.0640642169367132,0.950773093755239,0.968685758529461,-5.83700466461522,"Others"
"6104","Q9UBK9","UXT",NA,29.05508995,NA,NA,15.15353775,NA,NA,-0.11054172709347,1.27475938407349,-0.064089276445942,0.950753868273113,0.968685758529461,-5.83700297546724,"Others"
"6105","P19086","GNAZ",1437.765503,5321.941406,6987.614258,7557.184082,4180.011719,4635.846191,4311.760254,0.0364894824546571,12.1151712434751,0.0633632737735393,0.951310866798948,0.969074902640894,-5.837051644705,"Others"
"6106","Q13586","STIM1",398.6131592,NA,NA,NA,62.04803848,NA,NA,0.167821876449878,2.08869140901773,0.0622286228559954,0.952181444230936,0.969644080837104,-5.83712659957579,"Others"
"6107","Q9Y696","CLIC4",262.1654968,NA,NA,NA,NA,NA,91.08972168,-0.165032777231254,2.08068496856096,-0.0623047210606732,0.95212305455501,0.969644080837104,-5.83712161485702,"Others"
"6108","P56159","GFRA1",30.84204292,110.318985,NA,80.39142609,77.56026459,NA,215.0873718,-0.149177504314062,4.59848865732193,-0.0616151291100412,0.952652185695672,0.969964627184247,-5.8371665634712,"Others"
"6109","P26012","ITGB8",NA,12.08390045,160.1014557,309.8762207,94.14655304,172.2655029,NA,0.160795700160029,4.76152329700531,0.0609311327525635,0.953177048762663,0.970192023738688,-5.83721065376467,"Others"
"6110","Q641Q2","WASHC2A",NA,54.46406937,NA,NA,NA,NA,15.00322819,0.114940040735059,1.39911037377582,0.0609174706949166,0.95318753256848,0.970192023738688,-5.83721152941109,"Others"
"6111","Q14CS0","UBXN2B",NA,12.46071911,18.75022697,NA,NA,NA,50.7602272,0.115696211916054,1.96403613606131,0.0603880573444034,0.953593794344791,0.9703675588144,-5.8372453102072,"Others"
"6112","Q6ZWB6","KCTD8",70.58187866,NA,90.58974457,NA,30.67511749,16.3581543,NA,0.135385928067018,3.11163662545997,0.0602860735194271,0.953672056516097,0.9703675588144,-5.83725178375766,"Others"
"6113","Q00013","MPP1",NA,NA,NA,64.52276611,NA,NA,17.10819054,0.115624260446249,1.45892783501946,0.0591697467016045,0.954528759247335,0.971080378498148,-5.83732192941697,"Others"
"6114","Q9BWU0","SLC4A1AP",NA,NA,NA,479.4075928,NA,NA,72.02635956,0.16358031653226,2.15692293572446,0.0588827021681994,0.95474905638763,0.97114562997623,-5.83733975452736,"Others"
"6115","Q9Y3L5","RAP2C",NA,1553.842285,NA,NA,NA,NA,165.3733215,0.191211366270835,2.56869040486429,0.0582869975066808,0.955206253528725,0.971451789157014,-5.83737647073947,"Others"
"6116","A6NIH7","UNC119B",462.9653015,1507.817749,615.9087524,725.6953125,333.1560669,1603.932129,720.7554932,0.0384519413005542,9.53131960562695,0.0578949226962773,0.955507176825168,0.971598942556527,-5.83740043273922,"Others"
"6117","Q8N5H7","SH2D3C",NA,15.53301525,NA,30.68596649,NA,NA,142.3141327,-0.129416506417668,2.31372673579004,-0.0572238491707499,0.956022253978616,0.971963772681546,-5.83744107109183,"Others"
