"","PG.Genes","row_mean.HN_L","row_mean.HS_L","row_mean.HN_H","row_mean.HS_H"
"5376","SNX11",629.228279125,343.67649079,NA,NA
"5377","SNX9",6544.96838375,3881.96492533333,366.265792875,173.197041833333
"5378","SNX5",2974.1591795,3029.891276,605.9237385,604.9280904
"5379","FLVCR1",1926.30538925,4061.32031266667,NA,NA
"5380","NUBP2",4592.270386,2934.961751,NA,135.941581713333
"5381","PEX16",1021.5775756,2107.413208,NA,1424.2739792
"5382","ST14",14337.7184276667,8777.326823,NA,NA
"5383","HEBP2",3403.7435915,1936.56111666667,NA,NA
"5384","PUS1",3052.52801525,7151.358724,NA,NA
"5385","LRRFIP2",9199.4675305,5540.354492,NA,NA
"5386","PSAT1",22083.498535,29875.83008,NA,465.0468445
"5387","SLC25A15",4979.99108875,5945.77490233333,216.85662655,1687.22034720667
"5388","F11R",17411.141937875,2481.47998066667,NA,321.873929965
"5389","GPC6",3690.4727785,2145.97351066667,336.43830968,61.8504956533333
"5390","NPTN",26693.33789,16758.4651733333,NA,132.547495533333
"5391","CPQ",1341.090332,1956.09257,NA,164.104380286667
"5392","ADGRG1",4064.38854975,4186.25024433333,565.231521625,1059.13441963333
"5393","SPIN1",8758.03271425,20677.7584633333,NA,159.46564485
"5394","SLC12A7",2290.053253,1900.10127766667,NA,198.52021278
"5395","ALG6",1004.14068583333,4679.23030566667,NA,NA
"5396","ALG5",2430.026367,3004.52099633333,NA,126.12807848
"5397","MRPS18B",1388.43304425,1457.88111363333,NA,NA
"5398","COPG1",5157.08398425,8450.59993466667,NA,NA
"5399","AUP1",2902.4104005,4274.28190066667,NA,NA
"5400","LHFPL6",3423.7681885,2662.365804,100.4068064775,211.084342935
"5401","CLIC4",8732.06494025,8723.50000033333,NA,NA
"5402","NFS1",2633.451233,3144.04842133333,348.1397171,679.9576111
"5403","POMT1",771.497726375,1580.3026225,NA,184.458427466667
"5404","CFAP20",3895.02893075,7736.79117866667,NA,NA
"5405","SPCS1",8587.14221,6909.15266933333,NA,71.7554918933333
"5406","SAR1B",2633.92483525,3006.83854166667,79.4912517125,244.6216075
"5407","AP4B1",562.229972825,892.838134766667,573.57521442,NA
"5408","MTCH2",69692.887695,52971.9648433333,NA,278.210179633333
"5409","ARFGEF2",3591.45172125,2648.38834633333,NA,NA
"5410","ARFGEF1",4871.47625725,5247.27018266667,76.1440537666667,51.551259995
"5411","MAD1L1",1820.62266553667,3765.21801766667,NA,330.9029287
"5412","STK24",6579.6363525,2452.00504533333,NA,62.197288515
"5413","BZW2",23267.944825,23370.9459633333,195.272440906667,123.32174427
"5414","DYNC1LI1",90971.5175775,58567.76953,2948.37796,804.625905333333
"5415","EPN1",8405.51892075,3454.28719066667,1746.11143485,2135.448242
"5416","CEPT1",8012.72290075,11886.998697,NA,14408.9776672
"5417","DNMT3A",597.798618325,11467.48307,NA,182.246238706667
"5418","AK5",101559.6660275,49509.7434933333,NA,306.465947466667
"5419","IKBKG",273.47299832,899.896329156667,NA,NA
"5420","IGF2BP2",3961.28869625,38116.54297,NA,88.346717855
"5421","CSNK1G3",11965.15039,6385.11165366667,NA,135.131139116667
"5422","SLC30A1",2735.54223625,1248.36350506667,NA,NA
"5423","SLC4A7",2386.00445575,2096.023763,2381.9309085,1685.440267
"5424","NDUFB9",22090.67627,12026.1175133333,NA,307.175933866667
"5425","COX11",678.2517193,NA,2093.3583832,NA
"5426","ROBO1",18235.3266625,4290.770345,NA,304.33563487
"5427","CDH10",5808.04418925,3053.84155266667,NA,NA
"5428","NUMBL",6322.09375,2061.01200333333,710.254608175,589.70001225
"5429","MAP3K4",1069.5620728,1245.74438466667,NA,6296.613118
"5430","PCLO",4423.77819825,2053.835246,358.615623475,567.2055359
"5431","CAPN7",7947.37316925,5337.20100933333,NA,NA
"5432","WASF2",5389.302246,3442.32755533333,85.6739527366667,NA
"5433","SETBP1",2417.60428866667,1047.43003333333,NA,NA
"5434","ENPP4",2121.8783875,3831.09375033333,NA,44.7025966633333
"5435","MORC2",2950.66170233333,3026.47721333333,NA,NA
"5436","SEC23IP",3991.92779525,18972.86784,870.107620325,1436.824117
"5437","CENPVL1;CENPVL3;CENPVL2",NA,3503.883301,NA,83.04085602
"5438","CCDC194",NA,17674.3391933333,NA,1059.59006763333
"5439","MED19",NA,2560.77213533333,NA,564.991404233333
"5440","BCLAF3",NA,2069.37243633333,NA,5717.57071933333
"5441","TARS3",NA,1449.96655266667,NA,NA
"5442","FAM234B",NA,143.0933647,NA,NA
"5443","SBNO1",NA,1582.891561,NA,315.191487633333
"5444","FAM186A",NA,1077.16558845,NA,58.64025879
"5445","RCCD1",NA,761.121622733333,NA,1462.62125666667
"5446","PRORSD1P",NA,791.06187243,NA,201.263168315
"5447","ZNF316",NA,811.138224266667,NA,NA
"5448","RBFOX3",NA,832.275329666667,NA,NA
"5449","GGT3P;GGT1;GGT2",NA,1230.390991,NA,NA
"5450","METTL15",NA,1113.3987425,NA,261.8102646
"5451","ZNF729;ZNF735;ZNF92;ZNF141;ZNF506;ZNF66;ZNF486;ZNF479;ZNF257",NA,205.207489,NA,NA
"5452","FAM90A27P",NA,3497.72949233333,NA,NA
"5453","POM121C",NA,1830.830404,NA,NA
"5454","DDX11L8;DDX12P",NA,1688.61383063333,NA,NA
"5455","",NA,18029.7959,NA,NA
"5456","BTNL10",NA,514.9339447,NA,NA
"5457","PHF20L1",NA,3521.84488966667,NA,458.762583433333
"5458","MCRIP1",NA,431.2146301,NA,NA
"5459","C11orf98",NA,1231.32775903333,NA,NA
"5460","CROCC2",NA,40510.9093423333,NA,5232.88461180667
"5461","DDX39A",NA,10829.5214866667,NA,310.795537296667
"5462","SMAP",NA,4976.534505,NA,NA
"5463","MEN1",NA,881.9386393,NA,NA
"5464","CBX4",NA,1847.99434433333,NA,2463.95463033333
"5465","TAF4",NA,1668.419149,NA,NA
"5466","CDC7",NA,961.690043033333,NA,NA
"5467","POLRMT",NA,3386.99637866667,NA,NA
"5468","SAP18",NA,20699.4049466667,NA,731.026814766667
"5469","PLOD2",NA,1154.8163249,NA,1328.91859453333
"5470","HMGN4",NA,5202.0237834,NA,NA
"5471","PES1",NA,14920.3167333333,NA,397.840393066667
"5472","EBAG9",NA,1321.354248,NA,NA
"5473","SOX1",NA,122.004097,NA,NA
"5474","RNASET2",NA,342.3836263,NA,NA
"5475","PODXL",NA,2168.2252605,NA,NA
"5476","PLPP3",NA,4082.74275733333,NA,NA
"5477","SDHD",NA,3008.806722,NA,350.815002433333
"5478","NDUFAB1",NA,1022.22040783333,NA,NA
"5479","CYB561D2",NA,1406.60994466667,NA,1695.2335815
"5480","EIF1AY",NA,4609.09423833333,NA,NA
"5481","CHD2",NA,2634.551839,12313.2050763067,120.79641217
"5482","KMT2D",NA,660.610921233333,NA,32.68530941
"5483","TRDMT1",NA,435.22880555,NA,NA
"5484","APAF1",NA,147.619678495,NA,NA
"5485","IMPA2",NA,1196.995422,NA,NA
"5486","CHEK1",NA,1066.58243826667,NA,NA
"5487","NDC80",NA,232.65476988,NA,NA
"5488","POLR3A",NA,3271.58292633333,NA,177.1627903
"5489","BACH1",NA,185.920517,NA,NA
"5490","HAT1",NA,2179.45756033333,NA,NA
"5491","UQCR11",NA,892.4998475,NA,NA
"5492","BTAF1",NA,1628.077962,NA,86.29470635
"5493","ARHGEF10",NA,755.01724225,NA,192.5938034
"5494","ZNF609",NA,2768.54508433333,NA,133.63190587
"5495","SETD1A",NA,4131.14257833333,NA,NA
"5496","KPNA5",NA,3510.24755866667,NA,NA
"5497","TRIM24",NA,7537.92838533333,NA,765.548848466667
"5498","WDR46",NA,5894.47037766667,NA,NA
"5499","CASC3",NA,490.8575236,NA,211.241387066667
"5500","ATXN7",NA,238.18850582,NA,NA
"5501","TM9SF1",NA,2927.85921233333,NA,725.8160197
"5502","HDAC3",NA,1122.75423166667,NA,1298.7825927
"5503","NVL",NA,1583.620565,NA,NA
"5504","ABCC5",NA,518.620636,NA,NA
"5505","P4HA2",NA,2632.07828766667,NA,411.355580633333
"5506","MAGEB2",NA,5442.00309233333,NA,699.960805266667
"5507","POLR2D",NA,318.838073733333,NA,NA
"5508","DDX3Y",NA,3807.10522466667,NA,67.5939420133333
"5509","KDM6A",NA,921.197754033333,NA,NA
"5510","RNMT",NA,3658.10799166667,NA,389.562118533333
"5511","RRP8",NA,3034.336426,NA,NA
"5512","PJA2",NA,475.517527266667,NA,548.356160466667
"5513","SIPA1L1",NA,999.31208015,NA,NA
"5514","PHF1",NA,3213.918864,NA,NA
"5515","RBFOX2",NA,20357.1289066667,NA,1200.80261233333
"5516","PAPSS1",NA,7385.546875,NA,NA
"5517","PRODH",NA,2200.74471033333,NA,NA
"5518","AP5Z1",NA,6906.53470963333,NA,NA
"5519","MSI1",NA,4841.578125,NA,NA
"5520","PRPF3",NA,4687.24877933333,NA,1819.41357433333
"5521","ERI3",NA,3269.364787,NA,NA
"5522","THAP12",NA,209.548703503333,NA,NA
"5523","TGOLN2",NA,218.1765518,NA,NA
"5524","RNF13",NA,547.3916626,NA,NA
"5525","TSPAN6",NA,774.790222166667,NA,77.1596883133333
"5526","PLRG1",NA,8421.42203766667,NA,NA
"5527","BUD23",NA,468.84265135,NA,NA
"5528","GATC",NA,1040.13954696667,NA,8937.38757545
"5529","CYTH3",NA,382.0222473,NA,NA
"5530","RRP9",NA,8948.50716033333,NA,962.302215633333
"5531","AKAP8",NA,1998.642456,NA,20.110227585
"5532","EXTL3",NA,1537.1111453,NA,1041.8281553
"5533","ORC5",NA,2391.67968733333,NA,NA
"5534","RAD21",NA,8683.182617,NA,135.48614886
"5535","DHX16",NA,10549.9977233333,NA,167.3080775
"5536","ZNF292",NA,790.301040633333,NA,1133.72470865
"5537","URB1",NA,1524.13033033333,NA,NA
"5538","ZFC3H1",NA,820.66744995,NA,NA
"5539","LZTS3",NA,2254.2618405,NA,485.13664245
"5540","MCM3AP",NA,2837.65535466667,NA,114.603721605
"5541","MARCHF6",NA,1819.159017,NA,849.6482747
"5542","MAN1A2",NA,2438.78833,NA,159.004358933333
"5543","SORBS3",NA,921.453064,NA,195.692014033333
"5544","CCNT1",NA,2344.97163873333,NA,NA
"5545","PLOD3",NA,9734.58886666667,NA,232.35306545
"5546","EIF4E2",NA,2087.78092466667,NA,182.829126966667
"5547","CCNT2",NA,466.6168213,NA,NA
"5548","TSPAN3",NA,2981.263428,NA,329.90922545
"5549","TPST2",NA,1506.77467843333,NA,578.832814533333
"5550","HCN1",NA,468.5600128,NA,NA
"5551","PQBP1",NA,26543.9596366667,NA,218.408584566667
"5552","TIMM17B",NA,808.0232849,NA,154.8145943
"5553","TRIM13",NA,544.815083833333,NA,NA
"5554","KIN",NA,3478.390788,NA,NA
"5555","BRD4",NA,7122.08935566667,NA,NA
"5556","TBL1X",NA,789.706309,NA,244.470140456667
"5557","RNASEH1",NA,816.9944051,NA,50.9569218966667
"5558","SDC3",NA,70.700244905,NA,NA
"5559","SLIT1",NA,1125.20882166667,NA,NA
"5560","LRP4",NA,878.905304066667,NA,NA
"5561","RNF40",NA,4969.339518,NA,188.293894466667
"5562","PHF2",NA,2102.11832666667,NA,NA
"5563","ZC3H11A",NA,9356.23014333333,NA,104.794233315
"5564","KDM4A",NA,2355.1812135,NA,993.5126648
"5565","PHACTR2",NA,1142.15493775,NA,158.1260338
"5566","SS18L1",NA,925.927042766667,NA,NA
"5567","SIN3B",NA,2795.96622733333,NA,NA
"5568","NCOR1",NA,3307.93644233333,NA,1945.20128353333
"5569","VAMP4",NA,200.91730785,NA,144.8020096
"5570","SPAG7",NA,3016.96305366667,NA,NA
"5571","SAP30",NA,655.9867249,NA,NA
"5572","PSIP1",NA,46807.3046866667,NA,388.9854838
"5573","SUPT3H",NA,1164.0758057,NA,NA
"5574","SRSF10",NA,29349.9895833333,NA,167.087758366667
"5575","GMNN",NA,39.510920525,NA,34.39290142
"5576","KHDRBS3",NA,5818.108073,NA,415.561486563333
"5577","TADA3",NA,2602.95987933333,NA,628.099276326667
"5578","EED",NA,3285.40323866667,NA,52.1512228666667
"5579","WBP4",NA,352.684967033333,NA,22.9381068533333
"5580","MED6",NA,1670.82409666667,NA,195.62861125
"5581","GCAT",NA,1130.34446206667,NA,NA
"5582","CREG1",NA,1495.29439266667,NA,1293.8413902
"5583","TRMU",NA,307.401077266667,NA,164.944705966667
"5584","TOM1L1",NA,1797.548014,NA,40.527508735
"5585","RPS6KA4",NA,861.5280559,NA,280.390899633333
"5586","SURF6",NA,1366.26652,NA,NA
"5587","UTP20",NA,5172.534668,NA,1527.99245186667
"5588","CRTAP",NA,3392.01977533333,NA,NA
"5589","RNASEH2A",NA,11559.4565413333,NA,506.0765686
"5590","CDC123",NA,1461.918742,NA,NA
"5591","POP7",NA,694.5267334,NA,NA
"5592","RPP40",NA,385.144724533333,NA,NA
"5593","CYP7B1",NA,833.349100733333,NA,NA
"5594","CCNK",NA,4811.97892233333,NA,1390.597046
"5595","DYSF",NA,843.108846066667,NA,NA
"5596","PIAS1",NA,537.3446859,NA,2813.7076414
"5597","PIAS2",NA,1980.23763033333,NA,NA
"5598","BCAS2",NA,691.4699707,NA,29.693182945
"5599","SMNDC1",NA,5948.173177,NA,209.526616433333
"5600","RAD17",NA,746.5870972,NA,NA
"5601","MPDZ",NA,364.482330333333,NA,107.24198531
"5602","CDKL5",NA,287.5633011,NA,97.25129318
"5603","DFFB",NA,1003.61462403333,NA,124.47695541
"5604","DXO",NA,509.381673166667,NA,NA
"5605","MTA2",NA,7862.09000666667,NA,150.3539429
"5606","PRKD3",NA,5154.39111333333,NA,NA
"5607","ATG12",NA,794.181183,NA,160.719778065
"5608","TOX4",NA,3302.04947933333,NA,NA
"5609","LRIG2",NA,892.6930949,NA,674.494079566667
"5610","PCF11",NA,1830.985799,NA,241.817543005
"5611","FRYL",NA,1806.59830733333,NA,NA
"5612","SLITRK3",NA,6310.991211,NA,NA
"5613","KDM4B",NA,2657.74633766667,NA,709.185852066667
"5614","SOGA1",NA,1831.92981,NA,114.57274246
"5615","HEXIM1",NA,4971.061686,NA,232.84573621
"5616","UBR5",NA,3254.043457,NA,170.696624766667
"5617","NDUFB2",NA,11824.22705,NA,NA
"5618","LUC7L3",NA,12798.3063133333,NA,230.4870987
"5619","KIF20A",NA,928.1477255,NA,NA
"5620","KAT7",NA,2746.98616533333,NA,155.8149681
"5621","PAPSS2",NA,1861.45376565,NA,NA
"5622","CD2BP2",NA,1871.95198566667,NA,NA
"5623","ZFYVE9",NA,784.9572754,NA,NA
"5624","ZIC2",NA,8820.11718866667,NA,2266.812785
"5625","LARGE1",NA,1722.73087566667,NA,NA
"5626","H6PD",NA,1654.567464,NA,NA
"5627","NADK",NA,6329.78304033333,NA,NA
"5628","TDP2",NA,1917.86897766667,NA,NA
"5629","POLR1A",NA,3588.12760433333,NA,389.799318933333
"5630","YEATS4",NA,2718.10376,NA,50.8492622366667
"5631","CPSF4",NA,1663.54455566667,NA,NA
"5632","BRD1",NA,4914.25390633333,NA,786.521769233333
"5633","POP4",NA,2576.04565433333,NA,NA
"5634","RAB36",NA,411.3876953,NA,NA
"5635","PTBP3",NA,1813.682617,NA,292.46188355
"5636","WIZ",NA,1705.46268733333,3881.20947266667,1049.29541013333
"5637","TTC4",NA,1619.12479633333,NA,6062.71744646667
"5638","SYF2",NA,2347.63069633333,NA,279.180000306667
"5639","TOP3B",NA,3035.54899066667,NA,21.6943289466667
"5640","BCL10",NA,384.492060333333,NA,2040.76098666667
"5641","ZBED1",NA,1294.338745,NA,377.15787505
"5642","CHEK2",NA,1262.9814048,NA,247.12509535
"5643","CYB5A",NA,1837.58162416667,NA,137.574955
"5644","ALDH1A1",NA,3015.057129,NA,NA
"5645","DHFR",NA,1982.81608066667,NA,80.928886415
"5646","MT-CO3",NA,1170.6503905,NA,NA
"5647","ADA",NA,12964.3110346667,NA,657.4293518
"5648","CA2",NA,367.309206633333,NA,NA
"5649","TGFB1",NA,57.078329085,NA,NA
"5650","IGHA1",NA,2322.595947,NA,NA
"5651","TK1",NA,2167.7908935,NA,NA
"5652","ERBB2",NA,3848.09016933333,NA,1345.16737886667
"5653","TYMS",NA,3331.38680033333,NA,191.085622166667
"5654","H2AC4;H2AC7;H2AW",NA,4895.3409425,NA,NA
"5655","S100A8",NA,1158.3848265,NA,NA
"5656","HMGN1",NA,1364.7948,NA,NA
"5657","ISG15",NA,8265.264323,NA,744.560628266667
"5658","HMGN2",NA,2507.151286,NA,NA
"5659","POLR3D",NA,2299.84895843333,NA,106.57389832
"5660","RB1",NA,637.288640333333,NA,NA
"5661","PTMA",NA,537.79888915,NA,NA
"5662","S100A9",NA,4874.9675295,NA,105.02101991
"5663","POLB",NA,2097.86861166667,NA,NA
"5664","CENPB",NA,993.9130249,NA,470.980674766667
"5665","H1-0",NA,30751.5013033333,NA,NA
"5666","CTSL",NA,721.3708496,NA,NA
"5667","ERCC1",NA,3399.5095215,NA,NA
"5668","ZFY;ZFX",NA,2472.746989,NA,62.9908291366667
"5669","SNRPB2",NA,8343.72867866667,NA,66.682683945
"5670","MELTF",NA,181.68553925,NA,372.6867523
"5671","STS",NA,1395.732666,NA,168.74429193
"5672","FGF2",NA,1908.833903,NA,NA
"5673","SNRPC",NA,2242.89090966667,NA,329.270904533333
"5674","SPARC",NA,390.861755333333,NA,157.137163816667
"5675","HMOX1",NA,13581.7973656667,NA,1939.99938966667
"5676","FGR",NA,3452.575928,NA,NA
"5677","POLA1",NA,1511.59883613333,NA,68.3889754666667
"5678","SLC35E2B",NA,1397.26322433333,NA,516.063313766667
"5679","SMIM13",NA,58.05701828,NA,NA
"5680","SULT1A3;SULT1A4;SULT1A1",NA,315.3909836,NA,NA
"5681","POLR1D",NA,1998.67850733333,NA,NA
"5682","COX8A",NA,3058.1416015,NA,NA
"5683","HLA-C",NA,2841.27522766667,NA,NA
"5684","ARAF",NA,708.32974255,NA,NA
"5685","NR2F6",NA,1644.736898,NA,167.1456604
"5686","FGFR1",NA,4297.0378415,NA,NA
"5687","ESRRA",NA,953.1308187,NA,NA
"5688","CDK4",NA,1214.68326816667,NA,101.58943304
"5689","VCAN",NA,5390.08528633333,NA,503.271469133333
"5690","SNRPB",NA,3246.549764,NA,NA
"5691","POU2F1",NA,1384.19453933333,NA,131.527091973333
"5692","ATF2",NA,631.0036214,NA,NA
"5693","NQO2",NA,1924.71988933333,NA,38.736927985
"5694","CREB1",NA,5274.46907533333,NA,36.542847635
"5695","SLC25A16",NA,3046.79256166667,NA,164.689476
"5696","H1-3",NA,4420.83251966667,NA,NA
"5697","H1-2",NA,17230.8919273333,NA,NA
"5698","MGMT",NA,304.817036933333,NA,NA
"5699","YBX3",NA,5010.945638,NA,41.20190652
"5700","ZNF22",NA,578.54937745,NA,NA
"5701","ZNF24",NA,2406.19689933333,NA,149.364842733333
"5702","ZNF30",NA,154.5505676,NA,NA
"5703","GJA1",NA,2505.20931006667,NA,314.5717392
"5704","ERCC2",NA,2164.766032,NA,269.570358266667
"5705","ITGB5",NA,881.241312533333,NA,NA
"5706","NELFE",NA,4284.221517,NA,NA
"5707","RCC1",NA,18626.08464,NA,126.82589978
"5708","LIG1",NA,4849.26261366667,NA,842.853576666667
"5709","XRCC1",NA,5270.03857433333,NA,344.31920626
"5710","KRT4",NA,2188.0968015,NA,143.6089592
"5711","GNAT2",NA,328.85984804,NA,NA
"5712","TBP",NA,3618.074056,NA,1000.71405035
"5713","POU3F2",NA,11089.1630866667,NA,610.2575582
"5714","BTF3",NA,1267.2034302,NA,NA
"5715","M6PR",NA,5939.5861805,NA,663.9762651
"5716","AGA",NA,1772.5104574,NA,33.066218375
"5717","PTMS",NA,7078.68709433333,NA,NA
"5718","PTN",NA,1223.6500855,NA,276.65766145
"5719","TAF1",NA,1271.36299633333,NA,62.09478569
"5720","EPHA1",NA,845.176167966667,NA,193.731190676667
"5721","MDK",NA,1902.39516176667,NA,483.01847444
"5722","FBL",NA,15372.7327466667,609.600194266667,983.175475966667
"5723","CDH3",NA,1108.38321963333,NA,NA
"5724","ACHE",NA,1444.43265766667,NA,721.181762566667
"5725","H1-6",NA,3148.11824566667,NA,NA
"5726","RFX1",NA,1801.40604636667,NA,38.30661869
"5727","FBLN1",NA,1285.6646526,NA,1198.26613386667
"5728","PTPRZ1",NA,1919.53356933333,NA,188.328791296667
"5729","MCC",NA,685.9506836,NA,NA
"5730","NFYA",NA,1452.24886066667,NA,NA
"5731","COX7B",NA,185.221611,NA,NA
"5732","TNC",NA,1349.90409316667,NA,2884.636556
"5733","CDK2",NA,1456.894979,NA,NA
"5734","NFYB",NA,2618.113688,NA,NA
"5735","BRD2",NA,2429.9832156,NA,191.895876573333
"5736","YY1",NA,3542.96695933333,NA,277.982421886667
"5737","MGAT1",NA,963.820149466667,NA,NA
"5738","STOM",NA,3332.35753647667,NA,NA
"5739","RPA1",NA,3588.72395833333,NA,246.536376933333
"5740","CD82",NA,1017.73101793333,NA,NA
"5741","DCK",NA,933.953186033333,NA,NA
"5742","POU1F1",NA,2558.041992,NA,NA
"5743","SMARCA1",NA,6950.79850266667,NA,209.94577025
"5744","RXRB",NA,1720.06009933333,NA,NA
"5745","ERCC5",NA,589.1285095,NA,NA
"5746","GRN",NA,438.16490175,NA,NA
"5747","GTF2E1",NA,3186.37337266667,NA,49.026925085
"5748","GTF2E2",NA,1568.854655,NA,NA
"5749","MPG",NA,3632.94458033333,NA,320.97263846
"5750","ARID4A",NA,634.7964783,NA,458.03012085
"5751","KDM5A",NA,824.9230142,NA,608.997456866667
"5752","PML",NA,4377.11669933333,NA,128.125167855
"5753","PPP2R1B",NA,134.683110536667,NA,NA
"5754","NKTR",NA,4346.4850466,NA,NA
"5755","AKT2",NA,492.432261166667,NA,NA
"5756","S100A11",NA,533.8496094,NA,NA
"5757","GTF2H1",NA,689.0215861,NA,NA
"5758","CSTF2",NA,517.053853366667,NA,NA
"5759","ABCD1",NA,1245.44152833333,NA,1122.39135733333
"5760","KDELR2",NA,1068.46759036667,NA,NA
"5761","TTK",NA,502.031595833333,NA,NA
"5762","CA8",NA,1513.17956533333,NA,476.71759035
"5763","BMI1",NA,1351.3420411,NA,NA
"5764","PCGF2",NA,3240.73815933333,NA,NA
"5765","RPA3",NA,6320.77848333333,NA,504.89855955
"5766","RFC1",NA,4845.66666666667,NA,NA
"5767","GTF2F1",NA,4077.444499,NA,259.31412505
"5768","IDUA",NA,1741.96040866667,NA,7043.337158
"5769","SOAT1",NA,287.165570593333,NA,NA
"5770","GGT5",NA,539.9555459,NA,NA
"5771","POLR2I",NA,2570.97212733333,NA,NA
"5772","COIL",NA,6980.852702,NA,697.039932133333
"5773","IGHMBP2",NA,979.777567466667,NA,NA
"5774","FEN1",NA,18748.3115233333,NA,73.5989303666667
"5775","CUX1",NA,440.50173955,NA,NA
"5776","MLH1",NA,1544.481893,NA,49.4885136266667
"5777","RFC3",NA,1817.06152333333,NA,160.419626873333
"5778","EIF2D",NA,2192.718872,NA,NA
"5779","KDM5C",NA,1473.41426566667,NA,99.309606545
"5780","STAT6",NA,247.03388212,NA,NA
"5781","MLLT3",NA,537.8078613,NA,1933.78959133333
"5782","RPS27",NA,13858.6858756667,NA,441.49233245
"5783","HELZ",NA,1126.24904386667,NA,467.57979582
"5784","NCAPD3",NA,382.776929233333,NA,NA
"5785","RBM34",NA,3342.69401033333,NA,NA
"5786","RPL35",NA,21342.9484063333,NA,924.471924
